DATASET: dj38.tsp
19016.7 29733.3
18916.7 29816.7
18916.7 29833.3
18650 29783.3
18600 29833.3
18450 29816.7
18383.3 29866.7
18350 29883.3
18350 29916.7
18200 29916.7
18216.7 29800
18133.3 29600
18116.7 29850
18066.7 29850
18100 29900
18100 29933.3
18133.3 29916.7
18316.7 29983.3
18366.7 30083.3
18300 30216.7
18133.3 30150
18133.3 30133.3
18033.3 30150
17766.7 30166.7
17416.7 30166.7
17366.7 30200
17350 30233.3
17266.7 30033.3
16900 30150
16750 30233.3
16900 29750
16816.7 29683.3
16850 29416.7
16900 29416.7
16950 29300
17133.3 29200
17333.3 28933.3
17550 28600
17416.7 28433.3
17450 28266.7
17466.7 28050
17483.3 27983.3
17483.3 27950
17183.3 28066.7
17150 28116.7
17100 28400
17083.3 28400
16816.7 28350
17066.7 28800
16516.7 28800
16033.3 28850
16300 29250
16666.7 29766.7
16733.3 29883.3
16500 29933.3
16516.7 29983.3
15700 30316.7
16666.7 30700
16916.7 30700
17033.3 30850
17033.3 30866.7
17150 30666.7
16950 30500
17033.3 30433.3
17316.7 30516.7
17383.3 30400
17533.3 30450
17650 30483.3
17716.7 30550
17766.7 30400
17966.7 30433.3
18083.3 30450
18183.3 30700
18300 30683.3
18266.7 30566.7
18316.7 30600
18316.7 30583.3
18333.3 30600
18383.3 30683.3
18466.7 30700
18533.3 30533.3
18716.7 30816.7
18566.7 31050
18900 31283.3
19083.3 31166.7
19000 31033.3
19016.7 30900
19283.3 30533.3
19433.3 30833.3
19483.3 30783.3
19583.3 30750
19633.3 30833.3
19733.3 30666.7
19894.4 30758.3
20050 30800
20083.3 30533.3
20016.7 30516.7
20050 30483.3
20116.7 30366.7
20333.3 30033.3
20616.7 30050
20850 30200
20966.7 30266.7
20566.7 30400
20550 30533.3
20316.7 30516.7
20433.3 30733.3
20266.7 30916.7
20177.8 30836.1
20083.3 30816.7
20083.3 30833.3
20166.7 31083.3
20050 31266.7
20183.3 31333.3
20216.7 31416.7
20350 31450
20400 31450
20602.8 31397.2
20550 31316.7
20613.9 31113.9
20800 30800
20899.4 30786.1
21383.3 31016.7
21423.9 30728.9
21416.7 30733.3
21250 30733.3
21150 31283.3
20950 31366.7
21033.3 31450
21016.7 31533.3
21166.7 31550
21050 31666.7
20966.7 31733.3
20698.6 31625
20466.7 31866.7
20419.4 31963.9
20416.7 32100
19716.7 31833.3
19936.1 31636.1
20083.3 31616.7
20016.7 31466.7
19966.7 31433.3
19650 31166.7
19466.7 31216.7
19333.3 31433.3
19066.7 31750
18716.7 31983.3
18716.7 32166.7
18550 32116.7
18533.3 32116.7
18283.3 32050
18150 31850
18166.7 31683.3
18400 31766.7
18616.7 31566.7
18466.7 31516.7
18516.7 31400
18383.3 31350
18300 31366.7
18316.7 31200
18316.7 31133.3
18266.7 31100
18166.7 31233.3
18183.3 31400
18183.3 31550
18083.3 31333.3
18033.3 31316.7
18083.3 31216.7
18100 31166.7
18033.3 31100
18016.7 31100
17983.3 31066.7
17900 31250
17783.3 31316.7
17850 31383.3
17600 31133.3
17683.3 31083.3
17733.1 31048.1
17748.6 31046.1
17748.3 31026.9
17756.7 31041.9
17752.5 31051.7
17756.9 31074.2
17757.2 31082.2
17783.3 31066.7
17808.1 31081.7
17820.8 31078.1
17830 31075.6
17818.3 31093.3
17815.3 31100.3
17808.6 31099.4
17787.8 31092.5
17780.6 31101.9
17756.7 31111.9
17766.9 31113.3
17756.9 31102.5
17756.4 31093.1
17750.6 31100
17750.3 31096.7
17749.2 31091.7
17745 31093.3
17733.3 31116.7
17735.6 31129.2
17733.3 31133.3
17741.1 31136.1
17753.1 31121.4
17760.3 31136.7
17776.7 31142.8
17781.9 31152.2
17783.9 31121.7
17781.4 31113.6
17791.4 31118.1
17830.8 31098.9
17835.6 31110.3
17841.4 31115.6
17830.3 31122.8
17820.8 31130
17812.5 31123.1
17793.6 31140.3
17798.1 31141.1
17820 31145.3
17850 31183.3
17833.1 31133.3
17848.9 31128.9
17859.7 31122.8
17869.2 31112.5
17879.4 31124.4
17891.4 31116.7
17892.8 31071.4
17878.3 31090.8
17857.2 31095.3
17850.3 31083.9
17852.8 31084.7
17839.7 31070.8
17850.3 31070.6
17850 31066.7
17860 31060.8
17866.7 31066.7
17864.4 31056.7
17882.8 31042.2
17893.6 31019.7
17879.4 31016.7
17863.9 31029.7
17859.2 31023.1
17848.1 31015
17833.3 31016.7
17850 31033.3
17850.6 31051.4
17845.8 31054.7
17841.9 31060.6
17833.3 31050
17804.7 31044.2
17789.7 31048.3
17782.5 31041.7
17776.7 31048.6
17768.3 31053.6
17768.1 31047.5
17768.6 31043.6
17771.7 31036.9
17769.2 31030.6
17775 31031.1
17782.5 31024.2
17783.3 31016.7
17780 31018.6
17758.9 31010.6
17750 30992.2
17757.8 30982.8
17770 30981.4
17774.2 31006.4
17785 31001.9
17789.4 31009.2
17794.2 31009.2
17793.6 31022.5
17796.4 31030.6
17801.7 31030.8
17814.4 31024.7
17816.7 31016.7
17806.7 31014.2
17802.2 31003.3
17799.2 30987.5
17797.8 30965.6
17735.6 30955.3
17753.6 30936.7
17745.6 30931.4
17746.1 30921.9
17735.3 30915.3
17783.3 30900
17806.1 30925.3
17838.3 30915.8
17865.8 30905.3
17884.7 30920.8
17866.4 30927.2
17865.3 30941.7
17858.6 30950
17846.4 30945.6
17855.3 30967.2
17843.9 30979.2
17825.3 30983.1
17856.7 30993.9
17869.4 30987.8
17885.8 30991.9
17877.2 31002.2
17884.4 31009.2
17912.8 31011.1
17927.5 31008.6
17934.4 31010.6
17936.1 31002.5
17915.3 31005.6
17910.6 30992.2
17916.7 30983.3
17933.6 30974.4
17944.2 30977.5
17938.9 30958.3
17932.5 30929.7
18100 30900
18216.7 30933.3
18266.7 30866.7
17883.3 30700
17666.7 30800
17633.3 30950
17516.7 30966.7
17466.7 30916.7
17383.3 30950
17366.7 30950
17133.3 30900
17233.3 31000
17266.7 31050
17266.7 31066.7
17283.3 31066.7
17283.3 31050
17316.7 31033.3
17333.3 31033.3
17366.7 31033.3
17383.3 31033.3
17350 31066.7
17366.7 31100
17300 31333.3
17316.7 31566.7
17683.3 31566.7
17650 31783.3
17550 31816.7
17616.7 32016.7
17400 32216.7
17283.3 32466.7
17150 32383.3
17100 32350
16933.3 32066.7
16933.3 31716.7
16783.3 31583.3
16916.7 31533.3
17016.7 31450
16950 31333.3
16800 31116.7
16716.7 30900
16516.7 31183.3
16250 31516.7
16233.3 31533.3
16200 31583.3
16566.7 31583.3
16733.3 31783.3
16700 31966.7
16716.7 32766.7
16966.7 32866.7
17216.7 32716.7
17283.3 32616.7
17333.3 32983.3
17366.7 32983.3
17400 32933.3
17433.3 32983.3
17816.7 32766.7
18216.7 32750
18366.7 32666.7
18366.7 32600
18650 32616.7
18683.3 32633.3
18733.3 32800
18883.3 32683.3
18966.7 32666.7
18983.3 32616.7
19000 32583.3
END
DATASET: ca4663.tsp
63733.3 133650
63950 135267
63900 135300
63633.3 135450
63700 135867
62833.3 136583
62333.3 136483
62583.3 136833
62100 136317
61783.3 136050
62050 135683
61516.7 135833
61250 135983
61016.7 135783
60766.7 136017
60850 135517
61400 135217
61866.7 134933
61583.3 134917
61433.3 134633
61333.3 134350
61250 134617
60483.3 133283
60266.7 134283
60300 134267
60066.7 134583
60183.3 134717
60383.3 134833
60450 134850
60533.3 134550
60516.7 134917
60716.7 135050
60933.3 135083
60650 135000
60633.3 134983
60083.3 134833
59966.7 134900
59850 134983
59716.7 135050
59616.7 135117
59416.7 134467
59600 134300
59650 134667
60133.3 137017
59983.3 137117
60300 137000
60800 136483
61150 136533
60366.7 137050
60750 137500
60816.7 137683
61033.3 138383
61083.3 137917
60866.7 137033
61566.7 137500
62783.3 138283
63200 138817
63066.7 139483
63566.7 139733
64683.3 140983
64016.7 140833
61816.7 140783
61350 139000
61250 138800
62383.3 140367
62683.3 140083
63316.7 139417
64033.3 139433
63766.7 139100
63483.3 138833
63666.7 138617
63816.7 138667
64016.7 139100
64066.7 139417
64100 139433
64066.7 139450
64450 140550
65916.7 139617
67416.7 140983
69566.7 138900
69000 137367
67566.7 139800
63783.3 137300
63733.3 137650
63566.7 137450
62766.7 137383
63600 135917
63916.7 135483
66500 133067
68350 133700
68700 134117
68216.7 135000
67433.3 133750
67433.3 134867
69000 134667
69350 133717
69450 133067
69733.3 128950
69750 128867
71983.3 125200
69850 124433
70166.7 124667
69383.3 123983
67033.3 126117
66266.7 128633
65233.3 127083
65283.3 126850
64900 125583
61950 128267
60116.7 128800
60066.7 128700
59916.7 128500
59183.3 129233
59150 127617
59550 126483
59383.3 124867
59483.3 124017
60233.3 123483
61050 123367
61516.7 120633
60433.3 121250
58283.3 121717
56533.3 121000
57133.3 121300
56033.3 121917
56183.3 121583
56216.7 121433
56266.7 120950
56516.7 120783
56433.3 120783
56450 120917
56283.3 121233
55716.7 121183
55700 121617
55833.3 121733
54083.3 122483
54116.7 122217
54116.7 122067
53066.7 121517
52750 121417
52616.7 121700
52116.7 121933
51916.7 122100
52116.7 122150
51966.7 122517
52050 122267
51766.7 122300
51583.3 122250
51550 122317
50866.7 121833
50683.3 121933
50233.3 121567
50233.3 121100
50150 120883
50416.7 120817
50150 120500
50383.3 120267
50666.7 120333
50683.3 120367
50783.3 120783
50750 120850
51300 121400
51100 121600
51016.7 121783
50716.7 121267
50800 121317
50416.7 121350
49883.3 121467
49766.7 120767
50116.7 120783
49550 120750
49316.7 120533
49450 120500
49350 120083
49200 119817
49183.3 119550
49500 119133
49150 118567
49283.3 117650
49016.7 118217
49133.3 118683
49016.7 118783
49050 118467
49783.3 118133
49566.7 117650
49316.7 117667
49283.3 117617
49116.7 117550
49083.3 117817
49100 117717
49433.3 117550
49433.3 117533
49200 117283
49483.3 117283
49766.7 116850
49616.7 116950
49633.3 116967
49616.7 116800
49466.7 116767
49250 116683
49250 116617
49150 116333
49100 116517
49083.3 116100
49283.3 115833
49466.7 115450
49416.7 115400
49483.3 114983
49583.3 114967
49733.3 114850
49516.7 114650
49633.3 114500
49500 115067
49300 115117
49066.7 115183
49000 115167
49616.7 115633
49766.7 115717
49516.7 115767
49633.3 115950
49683.3 115983
50466.7 115967
49900 115767
50150 115833
50316.7 115867
50500 116033
50516.7 116033
50616.7 116100
50816.7 116283
51266.7 115917
51433.3 116183
51450 116300
51400 116483
51216.7 116617
51150 116767
51066.7 116650
50900 116367
50416.7 117133
50516.7 117283
50633.3 117533
50733.3 117733
50683.3 117483
50183.3 116933
50316.7 116950
50150 116983
49916.7 116917
49983.3 117367
49766.7 117467
49883.3 118083
49883.3 118117
50383.3 118783
50250 118967
50233.3 118617
50933.3 118783
50833.3 119000
50633.3 119117
50550 119133
50450 119183
50366.7 119350
50266.7 119267
50700 119283
50783.3 119333
50866.7 119583
50866.7 119467
51783.3 119317
51233.3 118950
50983.3 118633
50516.7 117900
50233.3 117800
50433.3 117900
50700 117917
50883.3 118100
51000 118183
51133.3 117867
51516.7 117417
51483.3 117483
51266.7 117517
51300 116967
51433.3 117050
53033.3 116683
53416.7 116683
53666.7 116167
53666.7 115983
53583.3 116417
52466.7 115783
52466.7 116083
53066.7 116783
53183.3 117017
53166.7 117100
52933.3 117283
53066.7 117400
53033.3 117317
53083.3 117450
53400 117583
53433.3 117533
53366.7 117700
52883.3 118083
52866.7 118267
53200 117917
53550 117217
53533.3 117017
53550 116767
53550 116633
54133.3 115683
53650 115583
53616.7 115450
53516.7 114967
53216.7 114983
52300 114283
52300 114083
52633.3 114217
52083.3 114750
52416.7 115283
52366.7 115067
52366.7 114917
52383.3 114600
52033.3 113950
51783.3 114100
51916.7 114033
51866.7 113600
51800 113600
51316.7 113617
51150 113333
51016.7 113533
50583.3 113867
50350 113767
50450 113850
50850 113467
50716.7 113317
50716.7 112983
49983.3 113083
50216.7 113150
50033.3 113583
50250 113667
50600 113617
50466.7 113433
50400 113250
49733.3 113400
49366.7 113517
49800 113117
49416.7 112883
49700 112833
49883.3 113050
49600 114433
49583.3 114367
49566.7 114067
49550 113767
49516.7 113950
49483.3 113950
49050 113917
49133.3 113600
49016.7 113383
49200 113317
49033.3 113033
49283.3 113183
49466.7 112667
49733.3 112617
49516.7 112517
49766.7 112450
49966.7 112550
50166.7 112417
50350 112633
50633.3 112700
50816.7 112667
51033.3 112683
51116.7 112983
51300 112950
51566.7 112750
51466.7 112700
51416.7 112633
51583.3 112533
51333.3 112483
50950 112183
50783.3 112467
50566.7 112883
50866.7 113050
51466.7 112967
51500 113333
51383.3 113533
51700 113267
51500 113500
51216.7 113650
51083.3 114167
51216.7 114017
51266.7 114017
50950 113917
51033.3 113967
50916.7 114067
50716.7 113967
50683.3 114267
50700 114233
51066.7 114167
51083.3 114083
51200 114450
51166.7 114850
51100 115350
51100 115067
51166.7 115567
51066.7 114550
51466.7 114383
51550 114467
51700 114633
51816.7 114367
51666.7 114133
51533.3 114100
51433.3 114033
51650 113550
52133.3 113867
52266.7 113800
52383.3 113800
52466.7 113733
52466.7 114050
52750 114283
52850 114367
52966.7 114433
53116.7 114483
53566.7 114717
53816.7 114667
53883.3 114900
53916.7 115033
53616.7 115250
54333.3 114767
54116.7 114400
54083.3 114233
54150 114233
54033.3 114133
53950 113900
54150 113867
54066.7 113650
53950 113633
53750 113533
53716.7 113483
53666.7 113483
53800 113650
53833.3 113417
54266.7 113867
54350 113917
54450 113983
55166.7 114033
54716.7 113267
54583.3 113317
54466.7 113383
54300 113483
53716.7 113083
53800 112917
53750 112783
54036.7 112555
54113.1 112474
54004.7 112405
54006.9 112333
53883.3 112333
53750 112433
53600 112333
53833.3 112117
54036.9 111860
54298.6 111453
54385.6 111352
54240.6 111256
54181.4 111151
54153.3 111276
54211.9 111366
55175.6 111623
54995 111736
54887.2 111887
54639.4 111346
54533.3 110983
54251.1 111151
54269.4 111029
54443.6 110912
54443.9 110762
54313.1 110604
54395.6 110654
54428.9 110635
54501.1 110558
54416.7 110267
54416.7 110215
54465 110183
54355 110080
54182.5 109776
53716.7 110000
53116.7 109967
53033.3 110333
52933.3 110083
52750 110450
52683.3 110133
52500 109700
52650 109667
52166.7 109517
52083.3 109433
51916.7 109133
52300 109367
52233.3 109650
52400 109833
52150 110083
52333.3 109950
52350 110117
52350 110267
51916.7 110300
51883.3 109950
51866.7 110017
51683.3 110250
51966.7 110567
51700 110800
52016.7 110800
52450 110833
52016.7 111117
51783.3 111083
51666.7 110667
51433.3 109883
51366.7 109983
51150 110200
51350 110333
51383.3 110567
51416.7 110800
51533.3 111200
51583.3 111517
51416.7 111683
51500 111683
51283.3 111667
50900 111550
50283.3 111350
50450 111650
50566.7 111900
50700 111683
50733.3 111900
50766.7 112083
50583.3 112050
50066.7 112100
50266.7 112033
50066.7 112250
49783.3 112150
49516.7 112183
49816.7 111900
49933.3 111700
49833.3 111700
49283.3 112200
49416.7 112383
49000 111950
49133.3 112083
49500 111800
49483.3 111433
49866.7 110900
49966.7 110583
50883.3 110267
50816.7 110467
50800 110683
50850 110950
50966.7 110017
50933.3 109900
50650 109917
50483.3 110017
50416.7 109883
50333.3 110083
50033.3 109833
49950 110033
49950 110267
49066.7 110450
49216.7 109800
49116.7 109267
49366.7 109267
49983.3 109117
50450 108450
50316.7 108617
50733.3 108750
50616.7 108450
50450 108083
50500 107767
50600 107817
50283.3 107767
50183.3 107817
50116.7 107733
50233.3 107250
50116.7 107100
49900 107300
49666.7 107000
49883.3 106550
50133.3 106383
49700 106567
49666.7 106850
49416.7 107067
49416.7 106683
49100 106367
49366.7 106383
49466.7 106350
49650 106267
49483.3 106017
49933.3 105967
49833.3 106033
49866.7 106217
49616.7 105983
49516.7 105617
49400 105633
49183.3 105950
49183.3 105600
49066.7 105383
49300 105417
49100 105167
49616.7 104750
49450 104600
49466.7 104283
49633.3 104217
49666.7 103850
49883.3 103433
49783.3 103667
49666.7 103433
49400 103400
49316.7 103250
49683.3 103017
49850 102950
50150 102933
50416.7 102917
50716.7 103000
50733.3 103200
51350 103233
51166.7 103500
50800 103550
50483.3 103433
50416.7 103267
50216.7 103450
50533.3 103667
50533.3 103867
49816.7 104150
49883.3 103867
50100 103867
50100 104317
49916.7 104367
49633.3 104467
50050 104633
49566.7 104917
49733.3 104950
49716.7 104600
49950 105400
50016.7 105067
50400 105150
50300 105133
50166.7 105267
50750 104867
50650 104867
50416.7 104600
50466.7 104417
50933.3 104500
51400 104733
51400 104533
51783.3 104717
51750 104533
51633.3 105017
51516.7 105017
51316.7 105000
51416.7 105017
51066.7 104950
50583.3 105583
50450 105817
50400 105717
50266.7 105883
50200 106000
49933.3 105700
49816.7 105617
50100 105700
50283.3 105617
50400 105550
50366.7 105383
50700 105217
50983.3 104850
50800 104917
50866.7 105250
51066.7 105433
51233.3 105433
50933.3 105700
50850 105567
51366.7 106133
51266.7 105967
51166.7 105933
51450 105450
51550 105467
51950 105633
52100 105750
52266.7 105517
52283.3 105667
52633.3 105450
52783.3 105083
52950 105033
52866.7 105400
52983.3 105433
53016.7 105800
52916.7 105800
52866.7 105783
52783.3 105917
53200 105750
53400 105617
53500 105567
53216.7 106067
53916.7 106083
54050 105783
55100 105300
55416.7 104550
55750 103167
56333.3 103233
57883.3 101667
61133.3 100883
59383.3 101333
56850 101050
56233.3 100567
55816.7 100383
55733.3 101317
54583.3 101383
55116.7 101083
54766.7 101883
54666.7 101783
54750 101850
54666.7 102083
54283.3 101817
53816.7 101233
54216.7 100600
52616.7 100733
52200 100167
52016.7 100150
51650 99916.7
51383.3 99600
51950 99600
51316.7 99500
51050 99533.3
51050 99783.3
51150 100050
51166.7 100283
51133.3 100483
51166.7 100700
51216.7 101150
51516.7 100400
51783.3 100533
52083.3 100800
51916.7 101550
51566.7 101900
51516.7 101800
51216.7 101883
51150 101750
51316.7 101433
51233.3 101350
50666.7 100817
50566.7 100583
50533.3 100317
50400 100400
50433.3 100583
50183.3 100600
50350 100200
49983.3 100533
50133.3 100767
50133.3 101033
49966.7 101250
49733.3 101233
49550 101083
49550 100950
49716.7 100967
50266.7 101033
50433.3 101050
50616.7 101283
50450 101300
50783.3 101283
50950 101233
50750 101433
50833.3 101700
50933.3 102033
51216.7 102000
51033.3 102167
51216.7 102250
51200 102100
51350 102200
51200 102800
50933.3 102800
50383.3 102567
50100 102633
50050 102283
50250 101967
50600 101683
50650 102083
50333.3 102250
51216.7 102467
51300 102433
51433.3 102917
51583.3 103217
51650 103533
51950 103800
52166.7 103517
52366.7 103833
52200 103800
52083.3 103833
52616.7 103917
52716.7 103633
52850 103717
52616.7 103383
52866.7 103367
52866.7 102983
52900 102483
52850 102200
52850 102383
52666.7 102533
52583.3 102967
52600 103250
52066.7 103250
52066.7 102650
51950 102667
52250 102667
52466.7 102650
52400 102233
51866.7 101917
51633.3 102433
51550 102433
51450 102433
51700 102750
51850 102533
51900 102350
52383.3 101100
52816.7 101433
52683.3 101100
52583.3 101050
52533.3 101067
52100 101267
52083.3 101050
52833.3 101850
53950 102267
54100 102817
53150 103467
53116.7 103650
52983.3 103800
53200 103800
53283.3 103583
53550 103417
53283.3 104017
53366.7 104017
53450 104083
53116.7 104033
53483.3 104333
53000 104300
52866.7 104333
52866.7 104467
53083.3 104467
52866.7 104600
52183.3 104833
52200 104983
52200 105117
52116.7 105133
51850 105033
51666.7 105467
51900 105450
52050 105133
52433.3 105283
52733.3 105450
52783.3 105733
52483.3 105717
52650 105733
52516.7 106017
52316.7 106100
52016.7 106217
51800 106500
51616.7 106433
51416.7 106600
51500 106283
51900 106067
51766.7 105750
51966.7 105867
52316.7 106283
52133.3 106667
52116.7 106633
52133.3 106600
52333.3 106783
52366.7 106967
52466.7 107400
52800 107467
52716.7 107350
52783.3 107067
52833.3 106883
52816.7 106500
52916.7 106400
52716.7 106583
52616.7 106650
52316.7 106567
52500 106417
52650 106333
52800 106217
53016.7 106000
53083.3 106067
53216.7 106400
53533.3 106317
53366.7 106600
52933.3 106783
53300 107050
53300 106967
53266.7 106700
53433.3 106733
53516.7 107133
53750 106967
53650 106983
53516.7 106867
53833.3 107033
54666.7 107117
56983.3 107283
55783.3 106217
55150 107617
55433.3 107900
55167.5 108153
55097.2 108343
54129.7 108435
54216.4 108052
54266.7 107783
53783.3 107750
53366.7 107817
53550 107867
54078.3 108253
55098.1 108323
55148.6 108127
55854.2 108484
54355.3 108628
54180.3 108628
54150.6 108810
54122.2 109026
54326.4 109100
54035.3 108733
53633.3 109200
53383.3 108967
53450 108700
54006.4 108907
54025.3 109161
54035.6 109475
54296.9 109227
54347.5 109227
54355.6 109652
54340.3 109777
54399.7 109226
55927.5 108939
55882.2 108952
55988.1 109096
56483.3 109633
56483.3 109433
59616.7 109217
62400 110733
60883.3 111083
62700 109133
59566.7 108617
59550 108500
59450 108483
59316.7 107183
57366.7 106833
59266.7 105833
58050 103550
55533.3 102333
55166.7 102950
55066.7 103067
53483.3 104667
53483.3 104983
53466.7 105117
53000 105250
53416.7 105533
53450 105367
52900 104783
52633.3 104883
52400 104983
52500 104900
52666.7 104533
52416.7 104500
52133.3 104533
52066.7 104250
51766.7 104183
52016.7 104067
50900 103850
50766.7 103783
51266.7 103733
51550 103967
50950 104200
50566.7 104450
50450 104617
50433.3 104817
50183.3 104900
49916.7 104950
49550 105050
49400 105117
49166.7 104600
49083.3 104467
49166.7 104583
49133.3 104183
49366.7 104067
49133.3 103800
49250 103817
49400 103700
49183.3 103667
49133.3 103483
49133.3 103317
49000 102550
49150 102800
49633.3 102667
49383.3 102750
49150 103000
49633.3 102483
49600 102083
49383.3 101867
49166.7 101783
49383.3 101717
49566.7 101700
49783.3 101667
49833.3 101533
49833.3 102283
50016.7 102350
49633.3 102267
49200 102417
49266.7 102283
49216.7 102167
49000 102267
49733.3 101783
49966.7 101967
49900 102017
49883.3 101833
50066.7 101517
50150 101667
50383.3 101700
50016.7 101367
49916.7 101083
49850 100933
49950 100750
49766.7 100633
49766.7 100467
49816.7 100300
49966.7 100100
50033.3 100217
49833.3 100133
49483.3 100517
49383.3 100667
49250 100750
49316.7 100850
49383.3 100967
49166.7 101450
49183.3 101250
49050 101167
49083.3 100983
49266.7 100983
49100 100600
49100 100800
49183.3 100500
49433.3 100267
49233.3 100050
49216.7 99883.3
49400 100017
49616.7 100250
49866.7 99916.7
49883.3 99700
49833.3 99950
49516.7 99683.3
49416.7 99450
49583.3 99450
49550 99283.3
49550 99083.3
49233.3 98533.3
49400 98800
49200 98900
49366.7 99116.7
49133.3 98950
49216.7 99333.3
49383.3 99233.3
49083.3 99333.3
49133.3 99466.7
49183.3 99666.7
49400 99633.3
49966.7 99950
50116.7 100033
50250 99833.3
50650 99966.7
50683.3 99466.7
50783.3 99483.3
50366.7 99466.7
49866.7 99350
50150 99450
50383.3 99083.3
50233.3 99450
50133.3 99100
50233.3 98950
49900 99066.7
49950 98933.3
49966.7 98766.7
49633.3 98700
49533.3 98550
49666.7 98000
49516.7 97700
49366.7 97950
49533.3 97366.7
49350 97366.7
49133.3 97150
49066.7 97016.7
49000 97200
49000 97550
49100 97566.7
49200 97550
49183.3 97766.7
49183.3 97933.3
49183.3 98100
49366.7 98250
49500 98000
49966.7 98300
50183.3 98316.7
50066.7 98450
50133.3 98566.7
51283.3 98416.7
51383.3 97483.3
51200 97566.7
50866.7 98100
50966.7 98183.3
51183.3 98333.3
50500 98033.3
